user_id,age,country,signup_days_ago,premium_user
7471,23,Canada,126,0
7472,44,Canada,54,0
7473,25,USA,330,0
7474,43,India,136,0
7475,46,Canada,852,0
7476,34,UK,871,0
7477,69,Canada,669,0
7478,30,Australia,861,0
7479,63,Canada,545,1
7480,56,India,723,0
7481,31,USA,239,0
7482,41,India,610,0
7483,47,India,188,0
7484,26,USA,987,0
7485,43,Australia,530,0
7486,35,UK,468,0
7487,49,USA,861,1
7488,35,India,839,0
7489,50,USA,50,1
7490,37,Australia,885,1
7491,48,Canada,870,0
7492,23,Canada,685,0
7493,53,UK,833,0
7494,54,UK,557,0
7495,41,USA,870,0
7496,46,USA,357,0
7497,42,USA,266,0
7498,42,Germany,219,0
7499,29,India,516,1
7500,20,India,657,0
7501,18,Australia,82,0
7502,37,UK,441,0
7503,68,Canada,28,0
7504,33,Australia,277,0
7505,59,Australia,566,0
7506,55,Australia,454,0
7507,55,Canada,694,0
7508,63,Canada,245,1
7509,64,Canada,396,0
7510,50,India,924,0
7511,35,Germany,410,1
7512,19,Australia,68,0
7513,45,Canada,473,0
7514,64,UK,386,0
7515,47,USA,253,0
7516,54,USA,428,0
7517,19,UK,859,0
7518,39,UK,98,0
7519,43,UK,528,0
7520,61,Germany,535,1
7521,25,USA,902,0
7522,39,Germany,518,0
7523,34,Canada,806,0
7524,40,USA,689,1
7525,30,UK,416,0
7526,24,Germany,918,1
7527,31,India,912,0
7528,64,USA,341,1
7529,47,Australia,426,0
7530,40,UK,515,0
7531,54,UK,839,1
7532,66,Canada,323,0
7533,48,Germany,66,0
7534,48,Canada,885,0
7535,48,India,815,1
7536,27,Australia,500,1
7537,36,India,46,0
7538,63,Canada,257,0
7539,58,USA,337,0
7540,30,USA,511,1
7541,19,Canada,32,0
7542,57,Australia,312,0
7543,20,Australia,978,0
7544,55,Canada,235,0
7545,22,USA,408,0
7546,64,Germany,752,1
7547,41,Australia,740,1
7548,66,Australia,290,0
7549,24,Canada,786,0
7550,45,Australia,231,0
7551,58,UK,349,0
7552,31,Germany,69,0
7553,25,Canada,655,1
7554,28,UK,660,1
7555,35,UK,910,1
7556,42,Canada,208,1
7557,57,Canada,577,1
7558,38,Canada,381,0
7559,44,UK,394,0
7560,45,India,753,0
7561,25,Canada,234,1
7562,67,Canada,61,0
7563,19,Germany,867,1
7564,48,Canada,663,0
7565,68,Australia,924,0
7566,29,Australia,498,0
7567,28,Germany,172,0
7568,55,Germany,921,1
7569,59,India,420,0
7570,27,Canada,187,0
7571,50,India,69,1
7572,54,Australia,485,0
7573,46,UK,390,0
7574,49,India,892,0
7575,48,USA,446,0
7576,28,USA,666,1
7577,36,USA,953,0
7578,37,Germany,899,1
7579,61,Australia,93,0
7580,57,USA,119,0
7581,46,Australia,511,0
7582,63,India,800,1
7583,68,Canada,392,1
7584,59,Germany,55,0
7585,65,Germany,312,0
7586,37,USA,957,0
7587,62,UK,757,0
7588,42,UK,240,1
7589,66,Canada,735,0
7590,69,Australia,184,1
7591,57,India,276,0
7592,18,USA,90,0
7593,27,Australia,663,1
7594,41,India,269,0
7595,63,Australia,859,0
7596,27,UK,159,0
7597,41,UK,737,0
7598,62,USA,930,0
7599,49,UK,707,1
7600,25,UK,352,0
7601,47,Canada,777,0
7602,28,Canada,726,1
7603,35,UK,659,0
7604,54,USA,82,1
7605,64,USA,555,0
7606,22,Australia,134,0
7607,59,UK,568,0
7608,21,UK,864,0
7609,43,Germany,554,1
7610,28,Australia,194,0
7611,43,Canada,968,0
7612,38,Canada,277,0
7613,55,USA,698,1
7614,45,India,6,1
7615,65,India,228,1
7616,34,UK,585,0
7617,68,UK,692,0
7618,23,Australia,108,0
7619,54,Germany,629,0
7620,25,Germany,906,0
7621,59,USA,555,0
7622,31,Australia,997,1
7623,49,India,132,1
7624,50,Germany,981,0
7625,28,India,577,0
7626,28,Australia,637,1
7627,19,Germany,143,0
7628,69,Canada,377,0
7629,57,UK,42,0
7630,69,Germany,494,0
7631,38,Germany,124,0
7632,25,Australia,235,0
7633,61,USA,970,0
7634,21,Canada,176,1
7635,47,UK,489,1
7636,38,Canada,632,0
7637,34,Australia,217,0
7638,39,Australia,717,1
7639,51,UK,730,1
7640,20,Canada,2,1
7641,39,Canada,583,0
7642,55,USA,871,1
7643,26,India,308,0
7644,43,Canada,292,0
7645,22,Australia,883,0
7646,32,UK,697,0
7647,22,UK,293,0
7648,39,USA,406,0
7649,34,India,563,0
7650,45,UK,187,0
7651,59,USA,721,0
7652,34,UK,708,1
7653,42,Germany,869,0
7654,60,Australia,841,1
7655,26,Canada,535,1
7656,69,India,927,0
7657,56,Canada,826,1
7658,47,Canada,192,0
7659,57,Germany,677,0
7660,23,India,802,1
7661,42,Canada,371,0
7662,55,USA,102,0
7663,22,UK,203,1
7664,31,Australia,365,0
7665,64,UK,428,1
7666,22,Australia,870,0
7667,54,USA,886,1
7668,51,UK,331,0
7669,26,Germany,454,0
7670,64,USA,933,1
7671,29,Germany,749,1
7672,21,India,618,0
7673,65,UK,107,0
7674,56,Germany,179,1
7675,37,UK,167,0
7676,61,India,381,0
7677,65,Canada,743,0
7678,54,UK,569,0
7679,45,India,576,0
7680,66,USA,368,0
7681,38,UK,984,0
7682,68,USA,121,0
7683,68,India,764,1
7684,50,USA,379,1
7685,26,Germany,648,1
7686,40,Canada,838,0
7687,53,USA,110,1
7688,26,Germany,674,0
7689,43,Canada,129,1
7690,22,India,425,0
7691,21,India,944,1
7692,33,UK,565,0
7693,39,Germany,321,0
7694,41,Australia,580,0
7695,35,Canada,849,0
7696,62,UK,564,0
7697,27,UK,895,0
7698,66,India,790,0
7699,52,USA,977,0
7700,47,Canada,748,1
7701,59,Australia,327,0
7702,55,India,967,1
7703,47,India,524,0
7704,35,Australia,46,1
7705,50,USA,203,0
7706,52,Germany,564,0
7707,37,Germany,840,0
7708,50,Australia,446,0
7709,54,Canada,414,0
7710,28,USA,949,1
7711,19,USA,397,0
7712,43,UK,665,0
7713,22,USA,571,0
7714,69,Australia,834,0
7715,28,Canada,68,0
7716,27,USA,475,0
7717,59,UK,543,1
7718,23,Germany,289,0
7719,69,USA,862,1
7720,53,USA,567,1
7721,39,Canada,174,1
7722,69,Australia,60,0
7723,64,Australia,671,0
7724,30,UK,18,0
7725,34,USA,550,0
7726,32,Canada,525,0
7727,67,UK,267,0
7728,67,Australia,357,0
7729,56,India,27,1
7730,49,UK,937,1
7731,23,India,857,0
7732,35,India,150,0
7733,26,UK,302,0
7734,44,UK,765,0
7735,61,Canada,57,0
7736,32,UK,114,1
7737,45,Germany,205,0
7738,27,Australia,682,1
7739,39,USA,767,0
7740,69,UK,679,0
7741,27,India,602,0
7742,45,India,973,0
7743,23,UK,52,1
7744,49,USA,587,1
7745,19,USA,55,0
7746,53,Canada,69,0
7747,27,Canada,529,0
7748,41,Canada,330,0
7749,20,USA,563,0
7750,20,India,360,0
7751,61,Canada,462,1
7752,25,UK,869,0
7753,32,Canada,851,1
7754,63,UK,28,0
7755,24,UK,606,1
7756,23,India,698,0
7757,20,Australia,433,0
7758,64,UK,390,0
7759,68,Canada,550,0
7760,46,India,788,0
7761,65,India,859,1
7762,53,USA,187,1
7763,40,UK,341,0
7764,26,Canada,984,0
7765,34,UK,426,0
7766,20,Canada,853,0
7767,31,Germany,762,1
7768,35,USA,223,1
7769,37,India,629,0
7770,62,USA,4,0
7771,37,Germany,395,0
7772,61,Australia,914,0
7773,50,USA,118,0
7774,35,USA,175,0
7775,52,Germany,935,0
7776,64,USA,710,1
7777,39,USA,193,0
7778,41,Germany,597,0
7779,21,Germany,71,0
7780,30,India,438,0
7781,23,Australia,14,0
7782,48,Canada,740,0
7783,52,Canada,246,1
7784,68,Australia,670,0
7785,24,Australia,530,0
7786,56,Australia,342,0
7787,59,Germany,249,0
7788,47,Canada,532,0
7789,59,UK,345,0
7790,67,UK,809,0
7791,56,UK,313,0
7792,59,India,933,1
7793,32,Australia,51,0
7794,26,Australia,523,1
7795,39,Canada,354,0
7796,28,USA,956,1
7797,32,Germany,678,0
7798,67,Canada,856,1
7799,39,India,515,0
7800,49,USA,294,1
7801,59,Australia,646,0
7802,42,Germany,738,0
7803,54,USA,297,0
7804,63,Germany,635,0
7805,65,UK,63,0
7806,38,Australia,454,0
7807,51,Australia,443,0
7808,44,Australia,457,1
7809,48,Germany,849,0
7810,53,Germany,597,0
7811,45,India,272,0
7812,52,India,237,0
7813,38,India,122,0
7814,23,Canada,480,0
7815,52,UK,592,0
7816,42,UK,17,0
7817,45,Germany,459,0
7818,41,India,422,0
7819,34,Australia,953,0
7820,52,Australia,582,0
7821,33,UK,557,0
7822,49,UK,154,0
7823,42,Germany,31,1
7824,68,Germany,323,1
7825,57,USA,430,0
7826,42,USA,376,1
7827,53,Germany,420,0
7828,19,USA,977,0
7829,27,UK,227,1
7830,69,Germany,804,1
7831,18,Germany,978,1
7832,64,India,603,0
7833,45,UK,501,0
7834,42,UK,337,0
7835,61,Canada,180,0
7836,54,Canada,893,0
7837,48,India,847,0
7838,44,Canada,277,1
7839,59,USA,711,0
7840,21,Germany,43,0
7841,52,Australia,63,1
7842,35,USA,762,0
7843,60,UK,920,0
7844,19,Canada,130,1
7845,32,Australia,630,0
7846,60,USA,17,1
7847,34,UK,207,0
7848,33,Canada,544,0
7849,51,Germany,610,1
7850,57,Germany,382,1
7851,21,Canada,171,1
7852,24,Germany,274,0
7853,28,India,107,0
7854,32,Canada,430,0
7855,51,India,754,0
7856,59,Canada,796,0
7857,25,India,859,0
7858,41,Germany,322,1
7859,18,Germany,893,1
7860,53,USA,100,0
7861,22,UK,321,1
7862,50,India,618,1
7863,29,Australia,394,0
7864,57,Canada,430,1
7865,65,Germany,651,0
7866,53,Germany,414,1
7867,35,Canada,531,0
7868,23,UK,115,0
7869,33,Canada,75,0
7870,67,Australia,663,0
7871,48,India,93,1
7872,55,India,446,0
7873,51,Australia,268,0
7874,37,Australia,285,1
7875,62,USA,27,0
7876,34,Australia,133,0
7877,30,Australia,298,1
7878,35,Canada,818,0
7879,60,Germany,909,1
7880,64,USA,246,0
7881,28,Canada,946,1
7882,29,Canada,13,1
7883,62,Germany,742,0
7884,68,UK,507,1
7885,40,Canada,591,0
7886,57,USA,613,1
7887,62,Germany,435,0
7888,49,India,934,1
7889,63,UK,709,0
7890,56,Germany,41,0
7891,45,USA,77,0
7892,18,Canada,117,0
7893,51,USA,571,1
7894,20,Australia,425,1
7895,51,Canada,295,0
7896,36,Germany,618,0
7897,63,UK,228,0
7898,20,Germany,23,1
7899,43,Australia,619,0
7900,63,Australia,302,0
7901,46,USA,649,0
7902,34,USA,828,0
7903,53,India,436,0
7904,41,India,74,0
7905,47,Canada,157,0
7906,56,Australia,55,0
7907,58,USA,118,0
7908,28,India,577,1
7909,53,Australia,558,1
7910,62,India,444,0
7911,50,Germany,259,1
7912,67,Canada,198,0
7913,23,UK,605,0
7914,26,Germany,617,0
7915,34,Canada,54,0
7916,49,Canada,419,1
7917,33,Germany,85,1
7918,41,India,126,1
7919,61,India,405,0
7920,45,Australia,848,1
7921,32,UK,644,1
7922,32,UK,996,1
7923,60,Canada,511,1
7924,58,Australia,201,0
7925,45,UK,357,0
7926,26,Germany,130,1
7927,61,Australia,432,1
7928,45,UK,335,0
7929,40,USA,909,1
7930,57,Canada,456,0
7931,47,USA,337,1
7932,66,Canada,58,0
7933,66,Canada,345,1
7934,31,Germany,359,0
7935,50,India,145,1
7936,27,UK,838,0
7937,55,USA,933,0
7938,51,UK,18,0
7939,66,Canada,568,1
7940,44,USA,567,0
7941,36,USA,487,0
7942,65,Australia,620,0
7943,60,Canada,450,0
7944,37,UK,924,0
7945,32,USA,400,0
7946,29,UK,615,1
7947,37,USA,925,0
7948,20,India,624,0
7949,19,Germany,87,0
7950,43,Australia,839,0
7951,22,Canada,47,0
7952,59,Germany,31,1
7953,37,Australia,660,0
7954,64,UK,354,0
7955,55,Australia,565,1
7956,46,Germany,509,0
7957,64,Germany,685,0
7958,42,Germany,177,1
7959,52,Germany,127,0
7960,24,Canada,701,1
7961,41,India,160,1
7962,49,Australia,352,0
7963,63,India,594,1
7964,22,Germany,400,0
7965,52,India,112,1
7966,40,India,631,0
7967,34,Canada,138,0
7968,25,Germany,794,0
7969,69,UK,472,1
7970,19,Germany,483,0
7971,53,India,342,0
7972,51,UK,216,0
7973,63,Australia,890,0
7974,38,India,418,0
7975,24,India,918,0
7976,51,USA,279,0
7977,42,USA,961,0
7978,65,Australia,207,1
7979,58,USA,573,0
7980,64,India,250,0
7981,38,Australia,306,1
7982,32,Germany,783,0
7983,61,Australia,291,0
7984,31,Germany,183,1
7985,47,India,388,1
7986,56,USA,419,0
7987,19,India,748,1
7988,45,Australia,22,0
7989,48,Germany,339,1
7990,20,Germany,512,0
7991,19,Australia,88,0
7992,44,Canada,713,0
7993,31,Germany,819,0
7994,33,Canada,10,0
7995,51,India,121,0
7996,45,Germany,274,0
7997,24,Canada,941,1
7998,66,Germany,557,0
7999,52,Canada,948,0
8000,38,Germany,241,0
8001,61,Germany,592,0
8002,40,UK,944,1
8003,32,India,823,0
8004,23,India,512,0
8005,56,Germany,396,1
8006,48,Canada,330,0
8007,58,USA,266,1
8008,31,Canada,515,0
8009,24,Germany,772,0
8010,27,Australia,335,0
8011,21,India,4,1
8012,53,Australia,923,0
8013,34,Canada,493,0
8014,69,UK,70,1
8015,25,Germany,370,1
8016,53,Canada,5,0
8017,27,Canada,552,0
8018,29,UK,862,0
8019,60,USA,589,0
8020,39,USA,310,0
8021,25,Canada,390,1
8022,58,Germany,69,0
8023,64,Australia,885,0
8024,49,UK,979,0
8025,18,USA,182,0
8026,61,Canada,882,0
8027,49,Germany,30,0
8028,58,Australia,948,0
8029,51,USA,317,0
8030,42,India,234,1
8031,61,Australia,190,1
8032,65,Australia,202,1
8033,48,Canada,492,0
8034,63,UK,310,1
8035,51,Germany,340,0
8036,52,Canada,93,0
8037,22,USA,844,0
8038,37,Canada,805,1
8039,33,Canada,30,0
8040,27,USA,973,1
8041,37,India,861,0
8042,21,Germany,302,0
8043,54,Australia,77,0
8044,54,Australia,944,0
8045,36,Australia,785,0
8046,40,Australia,40,1
8047,46,USA,947,0
8048,19,Australia,636,1
8049,62,Australia,415,0
8050,65,Canada,820,0
8051,47,Canada,739,0
8052,37,UK,400,0
8053,43,Canada,468,0
8054,41,USA,875,0
8055,60,UK,73,1
8056,59,Canada,606,0
8057,48,USA,547,0
8058,57,Germany,765,0
8059,69,Germany,129,0
8060,55,Canada,930,1
8061,24,Germany,843,0
8062,37,Canada,319,1
8063,22,Australia,344,0
8064,56,UK,368,1
8065,50,Germany,596,0
8066,58,UK,701,0
8067,44,UK,614,1
8068,57,UK,316,0
8069,33,India,988,0
8070,20,USA,689,0
8071,55,Australia,798,0
8072,48,Canada,276,1
8073,19,Australia,552,1
8074,25,UK,365,1
8075,32,Australia,652,0
8076,24,Canada,17,0
8077,37,UK,650,0
8078,47,USA,414,1
8079,27,Australia,895,0
8080,49,Germany,163,1
8081,24,Canada,327,0
8082,50,India,939,0
8083,23,Canada,6,0
8084,30,USA,258,0
8085,36,Australia,377,1
8086,19,UK,51,0
8087,37,Australia,791,0
8088,23,Canada,220,0
8089,25,USA,569,1
8090,66,UK,115,0
8091,41,Germany,149,0
8092,53,USA,839,0
8093,46,India,16,0
8094,69,Canada,258,1
8095,67,USA,882,0
8096,35,UK,977,0
8097,29,UK,931,1
8098,18,India,510,0
8099,18,Canada,132,0
8100,18,UK,141,0
8101,34,UK,716,0
8102,68,UK,503,0
8103,43,USA,543,1
8104,43,Australia,963,0
8105,45,USA,44,0
8106,64,Canada,542,0
8107,31,India,357,0
8108,56,Canada,318,1
8109,32,Australia,194,0
8110,49,India,40,0
8111,60,Australia,17,1
8112,68,Germany,784,0
8113,39,UK,663,1
8114,67,India,626,0
8115,47,UK,653,0
8116,63,Australia,542,0
8117,52,India,962,0
8118,56,Germany,549,0
8119,42,India,930,0
8120,39,Canada,422,0
8121,56,USA,694,0
8122,60,UK,693,0
8123,25,USA,474,1
8124,67,India,447,1
8125,21,Canada,68,1
8126,28,India,178,1
8127,64,Germany,3,0
8128,34,Germany,534,0
8129,33,Germany,464,0
8130,69,India,367,0
8131,19,Australia,807,0
8132,65,Germany,27,0
8133,24,Australia,365,1
8134,26,Australia,361,0
8135,29,India,30,1
8136,37,India,566,0
8137,37,Canada,443,0
8138,57,Australia,222,0
8139,31,UK,394,0
8140,35,USA,528,0
8141,69,Australia,671,0
8142,40,UK,352,1
8143,30,USA,625,0
8144,34,USA,636,0
8145,61,India,476,1
8146,47,Germany,107,0
8147,27,Germany,459,1
8148,23,Germany,704,1
8149,61,UK,332,0
8150,18,Germany,62,0
8151,35,Australia,620,0
8152,20,Canada,605,0
8153,60,India,69,0
8154,25,Germany,462,1
8155,23,Australia,385,0
8156,57,Australia,971,0
8157,27,Germany,108,0
8158,33,Germany,869,1
8159,61,UK,863,1
8160,54,India,385,0
8161,42,Canada,639,1
8162,38,Germany,611,0
8163,66,USA,562,0
8164,26,UK,812,0
8165,52,Germany,193,0
8166,27,Germany,302,0
8167,54,Australia,52,0
8168,34,UK,13,0
8169,54,Canada,640,0
8170,28,Australia,81,0
8171,27,USA,373,0
8172,38,USA,810,0
8173,20,Canada,60,0
8174,46,Australia,561,0
8175,54,UK,810,0
8176,43,Germany,257,1
8177,21,Canada,615,1
8178,35,Australia,290,0
8179,39,UK,464,0
8180,67,UK,528,0
8181,39,UK,760,0
8182,59,UK,194,0
8183,34,USA,163,0
8184,19,UK,775,1
8185,36,Australia,460,1
8186,31,Canada,386,1
8187,68,Germany,469,0
8188,66,Germany,130,0
8189,57,Australia,88,0
8190,29,Australia,985,1
8191,67,India,507,0
8192,68,Australia,600,0
8193,42,Australia,701,0
8194,42,Canada,348,0
8195,65,India,364,0
8196,28,Canada,554,0
8197,58,UK,620,1
8198,65,Australia,437,0
8199,49,Australia,814,0
8200,35,India,586,0
8201,29,UK,115,1
8202,63,Canada,439,0
8203,19,USA,521,1
8204,22,Australia,98,1
8205,56,USA,810,0
8206,43,USA,430,1
8207,45,USA,916,1
8208,49,Germany,915,1
8209,36,USA,280,0
8210,34,Canada,120,1
8211,58,USA,855,0
8212,35,Australia,448,0
8213,53,Germany,919,0
8214,50,UK,24,1
8215,37,India,225,0
8216,25,Australia,74,1
8217,42,UK,96,1
8218,63,UK,110,0
8219,68,India,377,0
8220,26,USA,212,0
8221,57,USA,775,0
8222,55,Canada,751,1
8223,32,USA,582,1
8224,27,USA,512,0
8225,62,Canada,715,0
8226,25,Australia,604,0
8227,31,India,564,0
8228,64,Canada,515,1
8229,37,Australia,214,0
8230,50,USA,841,0
8231,21,Australia,784,0
8232,26,USA,313,1
8233,69,USA,210,0
8234,40,Canada,60,0
8235,20,India,15,0
8236,50,Germany,722,0
8237,20,Australia,670,1
8238,34,Australia,882,1
8239,49,Canada,878,0
8240,56,India,846,0
8241,32,USA,556,0
8242,33,Australia,809,0
8243,41,India,248,0
8244,22,UK,5,0
8245,67,UK,773,0
8246,52,Germany,305,0
8247,31,Australia,108,0
8248,35,USA,638,0
8249,24,Australia,175,1
8250,32,Germany,849,1
8251,44,UK,469,1
8252,21,Germany,681,0
8253,66,Australia,849,1
8254,65,Australia,340,1
8255,40,UK,463,1
8256,32,UK,41,0
8257,62,India,240,0
8258,60,USA,160,0
8259,43,UK,500,1
8260,66,USA,609,0
8261,54,Germany,583,0
8262,48,Germany,134,0
8263,30,UK,298,0
8264,28,USA,794,0
8265,57,UK,824,0
8266,37,UK,465,1
8267,59,India,5,1
8268,68,Germany,836,0
8269,41,USA,687,0
8270,20,Germany,887,0
8271,53,India,595,1
8272,26,Canada,481,0
8273,68,Germany,419,0
8274,35,India,462,0
8275,35,Australia,152,1
8276,32,Germany,200,0
8277,35,USA,912,1
8278,22,India,813,1
8279,24,Canada,624,1
8280,42,Germany,470,1
8281,34,India,745,1
8282,43,Canada,585,0
8283,50,Australia,388,0
8284,21,USA,16,1
8285,53,Germany,102,1
8286,52,Australia,25,1
8287,35,UK,754,0
8288,29,USA,889,0
8289,40,USA,831,0
8290,30,USA,163,0
8291,57,USA,835,1
8292,62,Canada,970,1
8293,20,Australia,918,0
8294,44,UK,42,0
8295,35,Germany,384,0
8296,23,USA,714,1
8297,23,Germany,39,0
8298,42,India,108,1
8299,37,Australia,58,1
8300,48,Australia,477,0
8301,49,USA,969,0
8302,40,USA,656,0
8303,61,Australia,386,0
8304,29,Germany,814,1
8305,55,UK,293,0
8306,65,India,462,0
8307,51,Australia,642,1
8308,36,UK,892,1
8309,65,Germany,862,1
8310,38,Canada,711,0
8311,55,USA,18,0
8312,49,Canada,890,1
8313,55,Australia,678,0
8314,35,Germany,266,0
8315,57,Germany,791,1
8316,35,Germany,719,1
8317,37,Germany,785,0
8318,30,Australia,985,0
8319,42,USA,682,1
8320,48,Canada,757,0
8321,33,India,496,0
8322,47,USA,635,0
8323,23,Germany,939,0
8324,50,Australia,75,0
8325,67,Germany,416,1
8326,64,USA,340,1
8327,69,Canada,615,0
8328,57,Canada,220,0
8329,33,UK,729,0
8330,63,UK,959,1
8331,43,Australia,992,0
8332,66,UK,693,0
8333,57,Germany,12,0
8334,53,USA,266,0
8335,48,Australia,859,1
8336,57,Australia,431,0
8337,18,USA,941,0
8338,32,UK,647,1
8339,42,Canada,195,0
8340,31,UK,116,0
8341,20,USA,645,0
8342,28,Germany,968,0
8343,45,UK,240,0
8344,27,Australia,562,1
8345,56,India,981,0
8346,50,India,509,0
8347,61,Canada,385,0
8348,50,USA,579,1
8349,58,Germany,270,0
8350,25,Australia,182,0
8351,69,India,134,1
8352,67,UK,678,0
8353,60,Australia,849,1
8354,24,Germany,46,0
8355,57,USA,432,0
8356,22,Australia,965,0
8357,24,Australia,181,0
8358,26,UK,735,0
8359,26,Germany,955,0
8360,51,USA,237,1
8361,29,Australia,932,0
8362,45,Germany,248,0
8363,23,Australia,388,1
8364,48,India,430,1
8365,38,India,37,1
8366,52,USA,874,0
8367,38,India,401,1
8368,48,USA,518,0
8369,67,Australia,165,1
8370,49,Canada,123,0
8371,52,India,595,0
8372,29,Germany,616,1
8373,60,Germany,404,0
8374,33,USA,766,1
8375,23,Canada,661,1
8376,57,Australia,822,0
8377,20,UK,996,0
8378,51,Germany,715,1
8379,64,Canada,347,1
8380,23,Germany,639,0
8381,59,USA,721,0
8382,65,USA,590,1
8383,50,UK,62,1
8384,49,USA,49,0
8385,22,UK,179,0
8386,49,Australia,493,0
8387,63,USA,964,1
8388,58,Germany,977,0
8389,61,USA,624,0
8390,40,India,995,1
8391,68,Australia,630,1
8392,56,Australia,290,0
8393,65,Canada,360,1
8394,57,Germany,653,0
8395,49,Australia,907,0
8396,39,Canada,879,0
8397,29,India,466,0
8398,63,Australia,386,1
8399,20,Canada,477,0
8400,28,India,972,0
8401,26,USA,600,1
8402,33,USA,977,0
8403,39,Australia,711,0
8404,53,India,24,1
8405,63,Germany,462,1
8406,63,Australia,22,0
8407,64,USA,791,0
8408,68,Germany,475,0
8409,36,Canada,531,0
8410,49,USA,797,0
8411,52,India,490,0
8412,24,Australia,681,0
8413,27,Australia,358,0
8414,44,India,163,0
8415,26,USA,532,0
8416,54,India,232,0
8417,48,Australia,895,0
8418,60,USA,250,0
8419,23,UK,416,0
8420,59,USA,151,1
8421,45,Germany,216,0
8422,41,Canada,335,0
8423,50,India,815,0
8424,39,Canada,157,1
8425,69,USA,303,0
8426,62,USA,350,1
8427,51,USA,661,1
8428,42,Germany,890,0
8429,22,Canada,757,1
8430,30,Canada,493,0
8431,38,India,518,0
8432,57,USA,9,0
8433,28,India,628,1
8434,41,Germany,56,0
8435,52,UK,721,1
8436,52,Australia,659,0
8437,34,Australia,503,0
8438,64,Germany,1,1
8439,27,UK,648,0
8440,43,USA,162,0
8441,25,Australia,243,1
8442,42,Canada,792,0
8443,47,Canada,325,0
8444,34,India,445,0
8445,28,UK,166,1
8446,36,India,871,1
8447,40,USA,913,1
8448,18,Canada,514,1
8449,62,India,225,1
8450,21,UK,400,0
8451,26,USA,625,0
8452,69,USA,380,0
8453,20,UK,599,0
8454,64,India,775,0
8455,50,Germany,113,0
8456,21,India,630,0
8457,58,Australia,602,1
8458,45,UK,469,0
8459,68,Canada,627,0
8460,34,India,615,0
8461,33,Germany,407,0
8462,26,India,33,1
8463,57,Canada,50,0
8464,67,USA,152,0
8465,42,India,756,1
8466,55,USA,665,0
8467,28,Australia,453,1
8468,36,Canada,363,0
8469,33,Germany,739,0
8470,27,India,98,1
8471,40,USA,439,1
8472,57,Germany,973,0
8473,51,USA,12,0
8474,38,USA,639,0
8475,40,USA,545,0
8476,30,India,965,1
8477,27,USA,63,0
8478,28,Australia,686,0
8479,46,Australia,53,0
8480,47,Canada,625,0
8481,24,UK,721,0
8482,28,Germany,281,0
8483,19,Australia,667,1
8484,46,Germany,997,0
8485,36,Australia,348,0
8486,43,India,982,1
8487,31,India,316,0
8488,57,India,297,0
8489,60,Australia,572,0
8490,56,UK,900,0
8491,63,Canada,570,0
8492,41,Germany,570,0
8493,36,Germany,384,1
8494,57,India,875,1
8495,32,India,596,0
8496,38,Canada,10,0
8497,65,Australia,55,1
8498,69,USA,744,0
8499,20,Canada,93,0
8500,27,India,965,0
8501,66,Australia,954,1
8502,57,Germany,766,0
8503,38,Canada,784,0
8504,65,USA,767,0
8505,18,Australia,193,1
8506,32,UK,244,1
8507,31,UK,841,0
8508,51,Germany,516,0
8509,54,USA,450,0
8510,34,Canada,625,0
8511,48,India,319,1
8512,69,India,351,0
8513,20,USA,353,0
8514,30,Canada,917,0
8515,33,USA,85,0
8516,61,Canada,653,1
8517,26,UK,368,0
8518,54,Canada,408,0
8519,58,Canada,541,0
8520,68,India,306,0
8521,32,Germany,621,0
8522,37,Australia,901,0
8523,57,Australia,769,0
8524,43,India,497,0
8525,51,UK,723,1
8526,35,USA,706,0
8527,23,India,487,1
8528,23,USA,543,1
8529,47,India,824,1
8530,58,Australia,748,0
8531,55,Germany,23,0
8532,42,Germany,519,1
8533,37,India,133,1
8534,57,India,545,0
8535,64,Australia,110,0
8536,38,USA,328,1
8537,67,USA,384,1
8538,57,Australia,414,1
8539,19,UK,174,0
8540,21,UK,293,0
8541,26,India,685,0
8542,41,Germany,16,0
8543,36,UK,670,1
8544,30,UK,581,0
8545,55,Canada,415,1
8546,34,Germany,896,0
8547,20,USA,922,1
8548,55,USA,150,1
8549,62,Australia,174,0
8550,31,USA,594,0
8551,56,Canada,404,1
8552,62,India,708,0
8553,69,India,808,0
8554,64,USA,548,0
8555,39,Germany,764,1
8556,53,Canada,329,0
8557,63,USA,699,0
8558,35,USA,524,0
8559,64,India,513,1
8560,44,Australia,464,0
8561,46,Germany,451,0
8562,45,Canada,551,0
8563,48,Canada,698,0
8564,64,UK,104,0
8565,46,Germany,89,0
8566,68,India,364,1
8567,53,Australia,796,0
8568,55,Australia,101,0
8569,58,UK,291,1
8570,46,India,588,0
8571,34,USA,588,0
8572,67,UK,868,0
8573,47,India,328,0
8574,30,USA,735,0
8575,24,India,508,0
8576,60,Australia,241,0
8577,61,Germany,725,0
8578,44,India,539,0
8579,46,Germany,935,0
8580,45,India,165,0
8581,65,USA,662,1
8582,45,Germany,151,0
8583,20,Canada,256,0
8584,21,Germany,833,1
8585,51,USA,380,1
8586,46,Germany,969,0
8587,30,India,438,1
8588,67,India,135,1
8589,25,Canada,311,0
8590,47,Germany,59,0
8591,21,India,167,0
8592,19,Germany,791,0
8593,39,UK,957,0
8594,49,India,777,1
8595,43,Germany,199,1
8596,41,Australia,89,0
8597,22,India,294,0
8598,49,Australia,832,0
8599,51,UK,879,1
8600,19,UK,533,0
8601,23,India,773,1
