user_id,age,premium_user,favorite_category,secondary_category
7628,21,0,Gaming,Movies
7629,36,0,Gaming,Electronics
7630,35,0,Books,Music
7631,46,0,Books,Music
7632,69,0,Books,Electronics
7633,61,0,Sports,Fashion
7634,68,0,Gaming,Education
7635,56,0,Gaming,Music
7636,36,0,Electronics,Sports
7637,41,0,Education,Gaming
7638,36,1,Education,Movies
7639,67,1,Electronics,Movies
7640,49,0,Gaming,Music
7641,54,0,Electronics,Fashion
7642,26,1,Fashion,Electronics
7643,28,1,Music,Electronics
7644,59,1,Movies,Sports
7645,48,0,Electronics,Gaming
7646,36,0,Education,Gaming
7647,27,0,Movies,Fashion
7648,25,1,Music,Fashion
7649,28,0,Sports,Fashion
7650,37,0,Education,Gaming
7651,25,0,Electronics,Sports
7652,51,1,Education,Music
7653,58,0,Movies,Education
7654,57,1,Fashion,Books
7655,22,0,Music,Gaming
7656,38,0,Gaming,Education
7657,65,1,Music,Education
7658,48,1,Fashion,Education
7659,69,1,Education,Gaming
7660,50,0,Books,Sports
7661,64,0,Music,Movies
7662,59,0,Sports,Fashion
7663,32,0,Movies,Electronics
7664,41,0,Books,Gaming
7665,45,1,Gaming,Fashion
7666,45,1,Education,Music
7667,65,0,Fashion,Education
7668,43,1,Gaming,Books
7669,66,0,Movies,Education
7670,29,0,Education,Fashion
7671,29,0,Music,Education
7672,34,0,Education,Fashion
7673,31,0,Fashion,Books
7674,34,0,Music,Electronics
7675,18,0,Books,Fashion
7676,67,1,Movies,Music
7677,36,0,Movies,Education
7678,22,0,Fashion,Movies
7679,56,1,Books,Fashion
7680,29,0,Books,Electronics
7681,29,0,Gaming,Education
7682,29,0,Movies,Books
7683,68,0,Music,Movies
7684,51,0,Music,Sports
7685,66,0,Fashion,Movies
7686,46,0,Books,Education
7687,42,0,Movies,Music
7688,55,1,Books,Sports
7689,54,0,Sports,Movies
7690,40,0,Electronics,Fashion
7691,28,0,Fashion,Gaming
7692,24,0,Movies,Electronics
7693,37,0,Education,Books
7694,42,0,Sports,Books
7695,65,0,Sports,Movies
7696,61,0,Sports,Books
7697,67,0,Electronics,Sports
7698,54,1,Sports,Electronics
7699,21,1,Education,Gaming
7700,34,0,Education,Sports
7701,58,0,Sports,Movies
7702,18,1,Fashion,Education
7703,54,0,Gaming,Music
7704,67,0,Gaming,Music
7705,53,1,Movies,Gaming
7706,39,0,Music,Education
7707,67,0,Movies,Sports
7708,37,0,Music,Fashion
7709,50,0,Sports,Fashion
7710,67,1,Music,Electronics
7711,46,0,Fashion,Sports
7712,22,1,Sports,Education
7713,48,1,Fashion,Electronics
7714,24,0,Education,Movies
7715,18,0,Music,Electronics
7716,53,1,Sports,Gaming
7717,40,1,Music,Gaming
7718,46,1,Sports,Movies
7719,58,0,Movies,Music
7720,21,0,Electronics,Movies
7721,32,0,Education,Sports
7722,25,0,Gaming,Electronics
7723,67,0,Fashion,Electronics
7724,35,0,Education,Movies
7725,53,0,Electronics,Sports
7726,20,0,Education,Gaming
7727,19,0,Fashion,Electronics
7728,22,0,Music,Electronics
7729,37,0,Movies,Music
7730,51,0,Movies,Gaming
7731,37,1,Electronics,Gaming
7732,37,0,Education,Sports
7733,31,1,Fashion,Movies
7734,61,1,Sports,Gaming
7735,56,0,Education,Fashion
7736,22,0,Movies,Fashion
7737,33,1,Sports,Music
7738,64,0,Gaming,Books
7739,55,0,Music,Education
7740,68,0,Electronics,Music
7741,68,1,Electronics,Gaming
7742,56,1,Music,Movies
7743,40,0,Books,Education
7744,67,1,Books,Music
7745,21,1,Books,Music
7746,64,0,Gaming,Music
7747,22,0,Fashion,Gaming
7748,62,0,Sports,Books
7749,48,1,Fashion,Education
7750,38,0,Fashion,Electronics
7751,58,0,Education,Music
7752,58,0,Books,Sports
7753,44,0,Books,Electronics
7754,30,0,Gaming,Movies
7755,62,0,Gaming,Education
7756,62,0,Gaming,Sports
7757,37,1,Education,Books
7758,22,0,Music,Books
7759,49,0,Books,Sports
7760,43,0,Music,Books
7761,46,0,Gaming,Fashion
7762,30,0,Education,Electronics
7763,37,1,Fashion,Sports
7764,26,0,Gaming,Books
7765,37,0,Sports,Fashion
7766,59,0,Books,Sports
7767,58,1,Education,Gaming
7768,44,0,Books,Music
7769,51,0,Movies,Electronics
7770,40,0,Electronics,Music
7771,20,1,Electronics,Gaming
7772,31,1,Music,Electronics
7773,22,1,Fashion,Electronics
7774,55,0,Electronics,Books
7775,66,0,Music,Sports
7776,25,0,Movies,Electronics
7777,48,0,Music,Education
7778,28,0,Books,Fashion
7779,44,0,Sports,Gaming
7780,43,0,Education,Books
7781,54,0,Sports,Fashion
7782,45,1,Books,Education
7783,20,0,Fashion,Music
7784,22,0,Music,Movies
7785,20,1,Fashion,Movies
7786,60,0,Fashion,Music
7787,68,0,Fashion,Education
7788,43,0,Education,Electronics
7789,35,0,Electronics,Music
7790,65,0,Books,Education
7791,33,0,Movies,Fashion
7792,50,0,Books,Sports
7793,20,0,Fashion,Music
7794,53,0,Fashion,Electronics
7795,26,0,Education,Books
7796,34,0,Fashion,Music
7797,37,1,Music,Sports
7798,69,0,Gaming,Education
7799,20,0,Education,Electronics
7800,25,1,Books,Sports
7801,27,1,Sports,Fashion
7802,57,0,Fashion,Books
7803,69,0,Education,Books
7804,41,0,Gaming,Electronics
7805,61,0,Music,Electronics
7806,26,1,Education,Gaming
7807,52,0,Books,Education
7808,53,0,Books,Gaming
7809,26,0,Music,Movies
7810,22,0,Gaming,Education
7811,55,0,Sports,Fashion
7812,59,0,Music,Books
7813,30,0,Education,Gaming
7814,60,1,Sports,Fashion
7815,47,0,Gaming,Sports
7816,42,1,Gaming,Sports
7817,56,1,Books,Movies
7818,26,0,Electronics,Movies
7819,19,0,Books,Sports
7820,49,1,Education,Movies
7821,66,0,Gaming,Fashion
7822,38,0,Education,Gaming
7823,35,0,Movies,Education
7824,57,0,Electronics,Music
7825,61,0,Electronics,Fashion
7826,50,1,Books,Sports
7827,35,0,Fashion,Gaming
7828,68,1,Music,Gaming
7829,48,0,Electronics,Music
7830,69,0,Electronics,Books
7831,20,0,Movies,Sports
7832,25,0,Sports,Fashion
7833,60,0,Electronics,Education
7834,37,0,Gaming,Music
7835,60,1,Fashion,Music
7836,59,0,Music,Gaming
7837,48,0,Electronics,Fashion
7838,55,0,Books,Movies
7839,21,0,Fashion,Books
7840,29,1,Music,Electronics
7841,63,1,Sports,Movies
7842,63,1,Sports,Music
7843,65,0,Electronics,Books
7844,32,0,Gaming,Books
7845,64,0,Books,Sports
7846,39,0,Electronics,Fashion
7847,39,1,Music,Books
7848,32,0,Gaming,Education
7849,68,0,Sports,Fashion
7850,59,0,Gaming,Electronics
7851,26,1,Fashion,Books
7852,26,0,Sports,Music
7853,62,1,Movies,Sports
7854,45,0,Movies,Books
7855,33,0,Movies,Sports
7856,25,0,Electronics,Movies
7857,35,1,Gaming,Sports
7858,60,0,Movies,Education
7859,57,0,Sports,Education
7860,45,0,Education,Fashion
7861,23,0,Electronics,Gaming
7862,24,0,Gaming,Electronics
7863,48,0,Education,Books
7864,34,1,Sports,Electronics
7865,46,1,Books,Electronics
7866,32,0,Fashion,Education
7867,29,0,Education,Electronics
7868,58,0,Fashion,Music
7869,61,1,Music,Books
7870,48,1,Movies,Gaming
7871,20,0,Gaming,Fashion
7872,34,0,Movies,Fashion
7873,19,0,Movies,Electronics
7874,41,0,Books,Movies
7875,49,0,Sports,Electronics
7876,58,0,Education,Books
7877,68,0,Fashion,Music
7878,38,1,Electronics,Movies
7879,60,0,Education,Electronics
7880,24,0,Books,Fashion
7881,50,0,Electronics,Education
7882,34,0,Gaming,Books
7883,47,0,Books,Education
7884,63,0,Books,Fashion
7885,21,0,Gaming,Movies
7886,48,1,Music,Sports
7887,50,0,Fashion,Movies
7888,22,0,Electronics,Gaming
7889,34,0,Sports,Education
7890,31,1,Sports,Gaming
7891,25,0,Music,Electronics
7892,18,0,Electronics,Fashion
7893,68,0,Music,Education
7894,22,0,Movies,Books
7895,69,0,Music,Sports
7896,29,0,Sports,Gaming
7897,24,0,Electronics,Movies
7898,51,1,Gaming,Books
7899,34,0,Movies,Music
7900,46,1,Books,Fashion
7901,60,0,Fashion,Gaming
7902,67,0,Sports,Fashion
7903,22,0,Education,Electronics
7904,38,0,Education,Electronics
7905,64,0,Sports,Music
7906,40,0,Movies,Music
7907,38,0,Fashion,Books
7908,34,0,Music,Electronics
7909,31,0,Books,Gaming
7910,67,0,Books,Movies
7911,23,1,Electronics,Music
7912,23,1,Fashion,Gaming
7913,22,0,Music,Fashion
7914,30,1,Electronics,Fashion
7915,18,0,Books,Gaming
7916,44,0,Sports,Electronics
7917,20,0,Gaming,Electronics
7918,50,0,Electronics,Education
7919,62,1,Gaming,Education
7920,40,0,Books,Education
7921,46,0,Sports,Education
7922,44,0,Electronics,Music
7923,57,0,Books,Electronics
7924,40,0,Education,Movies
7925,34,0,Gaming,Fashion
7926,20,0,Gaming,Sports
7927,22,1,Sports,Gaming
7928,69,0,Education,Movies
7929,27,0,Movies,Fashion
7930,40,0,Education,Sports
7931,63,0,Fashion,Movies
7932,58,1,Music,Books
7933,63,1,Fashion,Sports
7934,67,1,Fashion,Movies
7935,21,0,Movies,Books
7936,40,1,Music,Gaming
7937,36,0,Electronics,Movies
7938,48,0,Movies,Books
7939,69,0,Electronics,Movies
7940,20,0,Gaming,Music
7941,44,0,Sports,Movies
7942,27,0,Fashion,Education
7943,36,0,Music,Books
7944,32,1,Gaming,Sports
7945,25,0,Gaming,Sports
7946,18,0,Education,Sports
7947,48,0,Gaming,Sports
7948,65,0,Music,Fashion
7949,64,0,Music,Gaming
7950,66,0,Gaming,Books
7951,23,0,Sports,Books
7952,32,0,Sports,Gaming
7953,47,0,Sports,Music
7954,35,0,Sports,Education
7955,43,0,Music,Sports
7956,57,1,Gaming,Fashion
7957,25,0,Movies,Books
7958,60,0,Gaming,Books
7959,48,0,Education,Electronics
7960,63,0,Education,Fashion
7961,50,0,Gaming,Electronics
7962,45,1,Sports,Books
7963,48,0,Music,Movies
7964,37,0,Fashion,Gaming
7965,32,0,Gaming,Movies
7966,33,1,Gaming,Books
7967,51,1,Education,Electronics
7968,32,0,Sports,Movies
7969,19,0,Fashion,Sports
7970,27,0,Fashion,Gaming
7971,19,1,Gaming,Movies
7972,36,0,Sports,Books
7973,66,0,Gaming,Fashion
7974,45,1,Education,Books
7975,45,0,Fashion,Education
7976,69,0,Education,Fashion
7977,20,1,Electronics,Gaming
7978,27,0,Books,Education
7979,32,0,Books,Electronics
7980,32,0,Electronics,Books
7981,26,1,Electronics,Sports
7982,22,1,Books,Sports
7983,59,1,Music,Books
7984,25,1,Fashion,Books
7985,42,0,Movies,Education
7986,26,1,Books,Sports
7987,27,1,Music,Movies
7988,43,0,Education,Sports
7989,48,0,Music,Gaming
7990,55,1,Fashion,Sports
7991,46,1,Movies,Electronics
7992,22,0,Fashion,Books
7993,19,0,Fashion,Movies
7994,61,0,Books,Music
7995,36,0,Gaming,Books
7996,64,0,Education,Music
7997,41,0,Movies,Gaming
7998,63,1,Sports,Electronics
7999,48,0,Fashion,Movies
8000,45,1,Books,Education
8001,22,0,Electronics,Fashion
8002,59,0,Gaming,Sports
8003,55,0,Gaming,Sports
8004,64,1,Fashion,Education
8005,42,1,Electronics,Music
8006,32,0,Music,Sports
8007,68,0,Fashion,Movies
8008,62,1,Electronics,Movies
8009,30,0,Music,Fashion
8010,55,0,Books,Sports
8011,61,0,Books,Fashion
8012,24,1,Fashion,Music
8013,66,1,Movies,Gaming
8014,69,0,Gaming,Books
8015,32,0,Books,Education
8016,57,0,Sports,Gaming
8017,54,0,Music,Fashion
8018,63,0,Books,Sports
8019,40,0,Education,Electronics
8020,20,1,Gaming,Books
8021,56,0,Music,Education
8022,18,0,Movies,Books
8023,46,1,Movies,Music
8024,45,0,Electronics,Movies
8025,49,1,Music,Books
8026,18,0,Electronics,Gaming
8027,21,0,Sports,Gaming
8028,47,1,Movies,Fashion
8029,36,0,Education,Sports
8030,57,1,Music,Electronics
8031,32,1,Movies,Gaming
8032,69,1,Education,Music
8033,32,0,Books,Sports
8034,52,1,Electronics,Fashion
8035,44,1,Electronics,Gaming
8036,31,0,Electronics,Sports
8037,69,1,Gaming,Books
8038,36,0,Education,Sports
8039,21,1,Gaming,Electronics
8040,49,0,Movies,Gaming
8041,33,0,Gaming,Fashion
8042,69,1,Music,Education
8043,39,1,Gaming,Sports
8044,28,0,Music,Books
8045,65,0,Music,Gaming
8046,32,0,Movies,Music
8047,20,1,Sports,Movies
8048,30,0,Movies,Fashion
8049,58,0,Books,Movies
8050,36,1,Books,Education
8051,39,0,Music,Education
8052,54,0,Books,Electronics
8053,27,1,Fashion,Education
8054,56,0,Books,Fashion
8055,35,0,Books,Fashion
8056,61,0,Music,Electronics
8057,51,0,Fashion,Music
8058,27,0,Sports,Education
8059,55,0,Books,Education
8060,26,0,Books,Electronics
8061,34,1,Electronics,Gaming
8062,54,0,Music,Education
8063,50,0,Books,Fashion
8064,28,0,Education,Music
8065,47,1,Music,Education
8066,22,1,Books,Music
8067,18,0,Books,Electronics
8068,35,0,Fashion,Books
8069,63,0,Books,Fashion
8070,57,1,Books,Gaming
8071,39,0,Books,Electronics
8072,61,1,Gaming,Education
8073,56,0,Sports,Books
8074,38,0,Electronics,Gaming
8075,65,0,Books,Movies
8076,30,0,Music,Gaming
8077,58,0,Sports,Movies
8078,35,1,Sports,Gaming
8079,23,0,Education,Movies
8080,45,0,Fashion,Movies
8081,38,0,Movies,Gaming
8082,66,0,Electronics,Movies
8083,67,1,Fashion,Music
8084,48,1,Electronics,Books
8085,19,0,Fashion,Books
8086,47,0,Movies,Books
8087,24,0,Sports,Gaming
8088,36,1,Books,Gaming
8089,32,0,Books,Fashion
8090,31,0,Fashion,Education
8091,46,1,Music,Education
8092,23,0,Sports,Books
8093,45,0,Gaming,Music
8094,37,0,Movies,Music
8095,52,1,Gaming,Movies
8096,19,0,Movies,Books
8097,57,1,Gaming,Fashion
8098,46,0,Music,Gaming
8099,21,0,Sports,Music
8100,37,0,Electronics,Gaming
8101,32,0,Movies,Fashion
8102,59,1,Fashion,Electronics
8103,55,1,Electronics,Books
8104,24,1,Education,Fashion
8105,66,0,Electronics,Music
8106,46,0,Gaming,Electronics
8107,63,0,Education,Electronics
8108,65,1,Books,Sports
8109,53,0,Music,Gaming
8110,53,0,Books,Music
8111,40,0,Movies,Gaming
8112,24,0,Music,Sports
8113,19,1,Music,Gaming
8114,64,0,Education,Fashion
8115,56,0,Education,Fashion
8116,32,0,Education,Fashion
8117,40,1,Sports,Books
8118,38,0,Fashion,Electronics
8119,43,0,Music,Sports
8120,51,0,Education,Sports
8121,48,1,Music,Education
8122,21,1,Gaming,Sports
8123,62,1,Education,Sports
8124,60,0,Fashion,Books
8125,56,0,Gaming,Sports
8126,23,0,Electronics,Education
8127,44,0,Fashion,Education
8128,51,1,Music,Sports
8129,40,0,Fashion,Movies
8130,41,0,Music,Electronics
8131,21,0,Gaming,Education
8132,34,0,Fashion,Books
8133,27,0,Fashion,Books
8134,44,0,Books,Electronics
8135,23,1,Gaming,Sports
8136,21,1,Fashion,Sports
8137,57,0,Music,Books
8138,66,0,Electronics,Movies
8139,62,0,Gaming,Books
8140,48,0,Movies,Education
8141,59,0,Movies,Books
8142,47,0,Sports,Movies
8143,30,0,Education,Sports
8144,41,1,Gaming,Education
8145,46,1,Fashion,Movies
8146,22,0,Electronics,Sports
8147,30,1,Books,Electronics
8148,31,0,Music,Gaming
8149,39,0,Education,Movies
8150,57,0,Movies,Books
8151,22,1,Sports,Music
8152,39,0,Education,Gaming
8153,45,1,Sports,Movies
8154,64,0,Education,Electronics
8155,28,0,Movies,Gaming
8156,64,0,Fashion,Sports
8157,23,0,Movies,Gaming
8158,33,1,Gaming,Movies
8159,51,0,Books,Music
8160,20,0,Fashion,Music
8161,66,0,Movies,Fashion
8162,18,0,Music,Education
8163,64,1,Fashion,Sports
8164,69,0,Education,Electronics
8165,60,0,Electronics,Movies
8166,30,0,Music,Sports
8167,44,0,Sports,Books
8168,58,0,Music,Gaming
8169,27,0,Sports,Education
8170,51,0,Music,Gaming
8171,58,0,Education,Gaming
8172,19,1,Movies,Music
8173,33,0,Music,Movies
8174,25,0,Music,Gaming
8175,67,1,Sports,Books
8176,45,0,Music,Education
8177,50,0,Sports,Gaming
8178,20,0,Sports,Education
8179,35,0,Sports,Movies
8180,23,0,Education,Electronics
8181,59,1,Music,Movies
8182,26,0,Books,Movies
8183,51,1,Fashion,Music
8184,66,0,Music,Electronics
8185,53,1,Education,Sports
8186,48,1,Movies,Electronics
8187,36,0,Education,Sports
8188,34,0,Sports,Education
8189,22,0,Movies,Gaming
8190,65,0,Fashion,Sports
8191,44,0,Electronics,Movies
8192,25,0,Sports,Books
8193,49,0,Electronics,Sports
8194,35,0,Music,Education
8195,29,1,Education,Movies
8196,55,1,Fashion,Education
8197,48,0,Movies,Fashion
8198,25,0,Education,Fashion
8199,68,0,Sports,Education
8200,21,0,Sports,Music
8201,20,0,Books,Sports
8202,60,1,Electronics,Gaming
8203,29,1,Sports,Music
8204,47,0,Movies,Books
8205,41,1,Gaming,Sports
8206,64,0,Electronics,Sports
8207,43,1,Movies,Books
8208,28,0,Fashion,Sports
8209,53,0,Electronics,Books
8210,46,0,Gaming,Electronics
8211,30,0,Music,Sports
8212,37,0,Fashion,Movies
8213,31,1,Gaming,Movies
8214,25,1,Fashion,Music
8215,41,0,Education,Gaming
8216,18,0,Music,Electronics
8217,67,1,Movies,Sports
8218,20,0,Movies,Books
8219,43,0,Education,Fashion
8220,58,0,Fashion,Music
8221,66,0,Fashion,Sports
8222,33,0,Electronics,Books
8223,27,0,Electronics,Education
8224,55,0,Music,Movies
8225,65,0,Education,Fashion
8226,63,1,Fashion,Sports
8227,47,1,Gaming,Movies
8228,60,0,Electronics,Gaming
8229,38,0,Gaming,Music
8230,38,0,Music,Sports
8231,21,0,Fashion,Sports
8232,43,0,Electronics,Gaming
8233,19,0,Movies,Fashion
8234,62,1,Electronics,Music
8235,65,0,Electronics,Gaming
8236,58,0,Fashion,Movies
8237,43,0,Books,Electronics
8238,53,0,Fashion,Books
8239,55,0,Books,Music
8240,58,0,Fashion,Gaming
8241,57,1,Sports,Electronics
8242,32,0,Music,Fashion
8243,36,0,Music,Electronics
8244,34,0,Gaming,Fashion
8245,46,1,Books,Movies
8246,65,0,Gaming,Movies
8247,59,0,Electronics,Music
8248,51,1,Gaming,Music
8249,55,0,Gaming,Music
8250,26,0,Fashion,Music
8251,57,0,Books,Education
8252,36,0,Sports,Movies
8253,66,0,Fashion,Electronics
8254,35,0,Movies,Books
8255,19,0,Sports,Electronics
8256,69,0,Electronics,Books
8257,32,1,Sports,Movies
8258,37,0,Electronics,Books
8259,35,1,Sports,Education
8260,49,0,Sports,Books
8261,43,0,Fashion,Music
8262,45,1,Music,Fashion
8263,37,0,Gaming,Education
8264,30,0,Gaming,Electronics
8265,65,1,Movies,Sports
8266,57,0,Electronics,Gaming
8267,46,0,Gaming,Movies
8268,19,0,Books,Electronics
8269,35,1,Sports,Music
8270,32,1,Electronics,Fashion
8271,40,1,Sports,Music
8272,46,1,Education,Electronics
8273,66,0,Music,Gaming
8274,35,0,Books,Music
8275,27,0,Music,Movies
8276,61,0,Fashion,Movies
8277,30,0,Sports,Books
8278,65,1,Electronics,Gaming
8279,19,0,Movies,Fashion
8280,40,0,Music,Movies
8281,50,1,Gaming,Books
8282,29,0,Sports,Education
8283,27,1,Movies,Fashion
8284,57,0,Sports,Fashion
8285,27,0,Movies,Sports
8286,48,0,Books,Gaming
8287,21,0,Movies,Sports
8288,18,0,Electronics,Movies
8289,51,0,Gaming,Books
8290,56,1,Fashion,Electronics
8291,68,1,Electronics,Movies
8292,38,0,Books,Gaming
8293,53,0,Sports,Books
8294,18,0,Movies,Education
8295,54,0,Sports,Music
8296,22,1,Movies,Fashion
8297,68,0,Education,Electronics
8298,30,0,Sports,Music
8299,19,0,Movies,Books
8300,44,0,Electronics,Sports
8301,27,0,Electronics,Fashion
8302,19,0,Fashion,Education
8303,63,0,Music,Books
8304,39,0,Education,Music
8305,32,0,Gaming,Music
8306,38,0,Music,Sports
8307,63,1,Gaming,Movies
8308,44,0,Fashion,Movies
8309,39,1,Education,Movies
8310,26,0,Movies,Education
8311,35,1,Sports,Electronics
8312,44,0,Books,Electronics
8313,49,1,Electronics,Music
8314,56,0,Electronics,Education
8315,31,0,Electronics,Sports
8316,43,0,Electronics,Sports
8317,49,0,Education,Sports
8318,56,0,Fashion,Electronics
8319,30,0,Electronics,Sports
8320,56,1,Sports,Gaming
8321,28,0,Sports,Movies
8322,37,0,Music,Electronics
8323,25,1,Movies,Sports
8324,22,0,Electronics,Sports
8325,64,1,Electronics,Books
8326,64,0,Movies,Books
8327,35,0,Movies,Sports
8328,33,0,Sports,Electronics
8329,51,0,Electronics,Movies
8330,63,0,Fashion,Electronics
8331,48,0,Books,Electronics
8332,56,0,Sports,Movies
8333,18,0,Movies,Fashion
8334,42,1,Electronics,Gaming
8335,35,0,Education,Electronics
8336,20,1,Fashion,Books
8337,48,0,Books,Movies
8338,67,1,Gaming,Electronics
8339,20,1,Electronics,Movies
8340,61,0,Gaming,Education
8341,63,0,Education,Sports
8342,36,1,Fashion,Electronics
8343,63,0,Electronics,Gaming
8344,58,0,Books,Education
8345,26,0,Movies,Gaming
8346,66,1,Movies,Gaming
8347,35,1,Education,Books
8348,32,1,Movies,Electronics
8349,19,0,Movies,Education
8350,58,0,Sports,Books
8351,21,0,Education,Gaming
8352,63,1,Electronics,Gaming
8353,51,1,Electronics,Education
8354,56,0,Gaming,Movies
8355,35,1,Education,Gaming
8356,44,1,Sports,Gaming
8357,38,0,Electronics,Sports
8358,42,0,Music,Electronics
8359,51,1,Music,Sports
8360,58,0,Education,Movies
8361,21,0,Fashion,Sports
8362,68,1,Music,Gaming
8363,65,1,Fashion,Sports
8364,26,1,Music,Sports
8365,68,1,Fashion,Music
8366,36,0,Gaming,Fashion
8367,36,0,Education,Fashion
8368,30,0,Movies,Books
8369,42,0,Education,Music
8370,59,1,Gaming,Fashion
8371,47,0,Gaming,Electronics
8372,35,0,Movies,Books
8373,38,1,Music,Fashion
8374,67,0,Education,Sports
8375,23,1,Fashion,Electronics
8376,19,1,Music,Movies
8377,47,1,Fashion,Music
8378,69,0,Music,Movies
8379,40,1,Fashion,Education
8380,63,0,Fashion,Education
8381,54,0,Sports,Education
8382,35,1,Gaming,Electronics
8383,39,1,Gaming,Electronics
8384,54,0,Electronics,Music
8385,62,0,Books,Music
8386,45,0,Electronics,Sports
8387,37,0,Fashion,Gaming
8388,31,0,Sports,Gaming
8389,43,0,Music,Sports
8390,24,1,Books,Sports
8391,24,0,Music,Movies
8392,37,1,Gaming,Movies
8393,61,0,Gaming,Books
8394,68,0,Music,Gaming
8395,68,0,Gaming,Music
8396,40,0,Books,Fashion
8397,29,0,Education,Books
8398,20,1,Sports,Gaming
8399,55,0,Electronics,Education
8400,41,1,Books,Movies
8401,63,0,Fashion,Electronics
8402,35,1,Movies,Books
8403,19,0,Gaming,Fashion
8404,51,1,Sports,Music
8405,65,0,Books,Education
8406,40,1,Sports,Electronics
8407,20,0,Electronics,Books
8408,47,0,Movies,Electronics
8409,18,0,Sports,Books
8410,23,0,Books,Electronics
8411,21,0,Movies,Sports
8412,27,1,Books,Movies
8413,55,0,Music,Gaming
8414,25,0,Gaming,Electronics
8415,34,0,Movies,Fashion
8416,50,0,Gaming,Fashion
8417,48,0,Sports,Fashion
8418,19,0,Gaming,Movies
8419,33,0,Education,Music
8420,68,0,Electronics,Gaming
8421,38,1,Education,Electronics
8422,29,1,Education,Fashion
8423,57,0,Music,Electronics
8424,69,0,Movies,Gaming
8425,58,0,Education,Gaming
8426,59,1,Gaming,Education
8427,39,1,Books,Movies
8428,24,0,Music,Gaming
8429,43,0,Education,Electronics
8430,57,1,Gaming,Electronics
8431,64,0,Education,Gaming
8432,26,0,Books,Movies
8433,38,1,Movies,Music
8434,64,0,Books,Electronics
8435,37,0,Sports,Gaming
8436,33,0,Books,Movies
8437,43,0,Gaming,Music
8438,28,0,Music,Books
8439,32,0,Education,Electronics
8440,32,0,Music,Fashion
8441,51,0,Education,Books
8442,19,0,Gaming,Electronics
8443,36,0,Electronics,Gaming
8444,31,1,Fashion,Music
8445,65,0,Electronics,Music
8446,27,0,Education,Electronics
8447,65,0,Fashion,Movies
8448,53,0,Movies,Gaming
8449,46,0,Gaming,Education
8450,40,0,Electronics,Sports
8451,60,0,Books,Gaming
8452,62,0,Education,Books
8453,59,0,Education,Fashion
8454,61,0,Fashion,Electronics
8455,40,0,Movies,Music
8456,54,1,Music,Sports
8457,31,1,Books,Gaming
8458,26,0,Fashion,Education
8459,34,1,Books,Fashion
8460,39,0,Education,Sports
8461,45,1,Sports,Electronics
8462,26,1,Gaming,Education
8463,19,1,Fashion,Education
8464,51,1,Gaming,Electronics
8465,35,0,Movies,Books
8466,67,0,Sports,Fashion
8467,41,1,Education,Books
8468,64,0,Education,Gaming
8469,32,0,Books,Electronics
8470,45,0,Fashion,Books
8471,64,0,Fashion,Gaming
8472,59,0,Electronics,Movies
8473,48,1,Education,Fashion
8474,66,0,Gaming,Electronics
8475,54,0,Music,Gaming
8476,69,0,Books,Movies
8477,45,1,Education,Electronics
8478,60,0,Movies,Sports
8479,57,0,Gaming,Electronics
8480,32,0,Books,Electronics
8481,26,0,Movies,Gaming
8482,47,0,Music,Sports
8483,63,1,Gaming,Movies
8484,47,0,Sports,Books
8485,18,0,Books,Electronics
8486,25,0,Fashion,Electronics
8487,69,0,Fashion,Gaming
8488,35,0,Sports,Movies
8489,66,1,Music,Movies
8490,65,0,Movies,Sports
8491,53,1,Books,Education
8492,63,0,Fashion,Music
8493,54,1,Gaming,Electronics
8494,63,0,Electronics,Fashion
8495,41,1,Sports,Books
8496,63,1,Movies,Books
8497,52,0,Gaming,Electronics
8498,59,0,Music,Electronics
8499,21,0,Electronics,Books
8500,32,0,Movies,Music
8501,19,0,Electronics,Sports
8502,40,0,Fashion,Sports
8503,54,0,Sports,Education
8504,24,0,Education,Gaming
8505,59,0,Sports,Books
8506,61,0,Education,Sports
8507,41,0,Education,Books
8508,60,0,Books,Fashion
8509,65,0,Gaming,Movies
8510,55,0,Books,Fashion
8511,67,0,Fashion,Education
8512,67,0,Fashion,Education
8513,18,0,Books,Movies
8514,56,1,Books,Music
8515,50,0,Fashion,Books
8516,58,0,Gaming,Education
8517,42,1,Music,Books
8518,23,1,Movies,Sports
8519,57,0,Electronics,Education
8520,22,1,Gaming,Electronics
8521,62,0,Music,Education
8522,21,1,Gaming,Electronics
8523,20,1,Sports,Gaming
8524,44,0,Music,Sports
8525,30,0,Education,Movies
8526,49,0,Sports,Gaming
8527,34,0,Fashion,Movies
8528,52,0,Gaming,Music
8529,41,0,Fashion,Books
8530,67,1,Movies,Sports
8531,56,0,Books,Movies
8532,40,1,Electronics,Movies
8533,44,1,Books,Music
8534,66,0,Books,Gaming
8535,61,1,Fashion,Education
8536,19,0,Electronics,Sports
8537,32,1,Movies,Sports
8538,67,0,Movies,Sports
8539,31,1,Music,Fashion
8540,51,1,Music,Fashion
8541,42,0,Education,Movies
8542,32,0,Education,Sports
8543,26,0,Fashion,Movies
8544,31,0,Music,Electronics
8545,65,0,Education,Fashion
8546,59,0,Books,Sports
8547,65,0,Movies,Fashion
8548,33,0,Movies,Music
8549,58,0,Sports,Fashion
8550,45,0,Music,Books
8551,68,0,Sports,Fashion
8552,64,1,Movies,Books
8553,53,0,Music,Movies
8554,46,1,Gaming,Fashion
8555,38,0,Movies,Music
8556,19,0,Gaming,Music
